filing_date,cik,company_name,form_type,filing_date,accession,ticker
2021-02-26,1562401,American Homes 4 Rent,10-K,2021-02-26,0001562401-21-000041,amh-pe
2021-03-15,1562463,First Internet Bancorp,10-K,2021-03-15,0001562463-21-000038,inbkz
2021-02-24,1562476,Taylor Morrison Home Corp,10-K,2021-02-24,0001628280-21-003044,tmhc
2021-03-11,1562528,"Benefit Street Partners Realty Trust, Inc.",10-K,2021-03-11,0001562528-21-000007,besp
2021-03-31,1562622,Cavendish Futures Fund LLC,10-K,2021-03-31,0001104659-21-044701,
2021-03-24,1563166,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-LC9,10-K,2021-03-24,0001056404-21-003080,
2021-01-26,1563227,Sipup Corp,10-K,2021-01-26,0001213900-21-004301,spup
2021-03-19,1563463,"NUTRALIFE BIOSCIENCES, INC",10-K,2021-03-19,0001493152-21-006466,nlbs
2021-03-30,1563531,Sequoia Mortgage Trust 2013-1,10-K,2021-03-30,0001564590-21-016693,
2021-03-31,1563568,"ADOMANI, INC.",10-K,2021-03-31,0001564590-21-017115,adom
2021-03-11,1563577,"Galera Therapeutics, Inc.",10-K,2021-03-11,0001564590-21-012244,grtx
2021-03-30,1563756,"Lightstone Value Plus Real Estate Investment Trust III, Inc.",10-K,2021-03-30,0001829126-21-001940,lvvr
2021-03-25,1563880,"Trevi Therapeutics, Inc.",10-K,2021-03-25,0001564590-21-015506,trvi
2021-03-24,1563922,Greenbacker Renewable Energy Co LLC,10-K,2021-03-24,0001628280-21-005446,
2021-03-30,1564347,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C7,10-K,2021-03-30,0001387131-21-004047,
2021-03-10,1564406,"Oak Street Health, Inc.",10-K,2021-03-10,0001564590-21-011903,osh
2021-02-05,1564408,Snap Inc,10-K,2021-02-05,0001564590-21-004377,snap
2021-03-01,1564618,"Independent Bank Group, Inc.",10-K,2021-03-01,0001564618-21-000025,ibtx
2021-03-01,1564824,Allakos Inc.,10-K,2021-03-01,0001564590-21-009651,allk
2021-02-26,1564902,"SeaWorld Entertainment, Inc.",10-K,2021-02-26,0001564590-21-009459,seas
2021-03-30,1564968,Sequoia Mortgage Trust 2013-2,10-K,2021-03-30,0001564590-21-016699,
2021-03-23,1565146,Gulf Coast Ultra Deep Royalty Trust,10-K,2021-03-23,0001565146-21-000010,gultu
2021-03-30,1565531,SLM Student Loan Trust 2013-1,10-K,2021-03-30,0001140361-21-010760,
2021-03-03,1566011,PBF Holding Co LLC,10-K,2021-03-03,0001566011-21-000003,
2021-03-04,1566044,VYNE Therapeutics Inc.,10-K,2021-03-04,0001566044-21-000010,vyne
2021-03-11,1566052,COMM 2013-LC6 Mortgage Trust,10-K,2021-03-11,0001056404-21-002456,
2021-03-25,1566053,GS Mortgage Securities Trust 2013-GC10,10-K,2021-03-25,0001056404-21-003087,
2021-03-03,1566097,PBF Finance Corp,10-K,2021-03-03,0001566011-21-000003,
2021-03-18,1566140,COMM 2013-CCRE6 Mortgage Trust,10-K,2021-03-18,0001020242-21-000076,
2021-03-30,1566373,"F-star Therapeutics, Inc.",10-K,2021-03-30,0001193125-21-100530,fstx
2021-02-26,1566469,"NantHealth, Inc.",10-K,2021-02-26,0001566469-21-000010,nh
2021-03-16,1566543,WFRBS Commercial Mortgage Trust 2013-C11,10-K,2021-03-16,0001056404-21-002744,
2021-03-17,1566544,UBS-Barclays Commercial Mortgage Trust 2013-C5,10-K,2021-03-17,0001020242-21-000056,
2021-03-31,1566610,"Verb Technology Company, Inc.",10-K,2021-03-31,0001493152-21-007445,verbw
2021-03-31,1566895,"NCINO, INC.",10-K,2021-03-31,0001566895-21-000007,ncno
2021-03-25,1566912,"Griffin-American Healthcare REIT III, Inc.",10-K,2021-03-25,0001566912-21-000017,grah
2021-03-15,1567345,"HEMISPHERE MEDIA GROUP, INC.",10-K,2021-03-15,0001104659-21-036355,hmtv
2021-02-25,1567514,"Intra-Cellular Therapies, Inc.",10-K,2021-02-25,0001193125-21-055751,itci
2021-03-26,1567572,MORGAN STANLEY BANK OF AMERICA MERRILL LYNCH TRUST 2013-C8,10-K,2021-03-26,0001056404-21-003170,
2021-03-01,1567683,"Clearway Energy, Inc.",10-K,2021-03-01,0001567683-21-000009,cwen-a
2021-03-10,1567892,Mallinckrodt plc,10-K,2021-03-10,0001567892-21-000011,mnkkq
2021-03-31,1567900,BLACKBOXSTOCKS INC.,10-K,2021-03-31,0001437749-21-007800,blbx
2021-03-24,1567925,"Sila Realty Trust, Inc.",10-K,2021-03-24,0001567925-21-000014,cvmca
2021-03-30,1567958,Sequoia Mortgage Trust 2013-3,10-K,2021-03-30,0001564590-21-016687,
2021-03-19,1568100,"PagerDuty, Inc.",10-K,2021-03-19,0001568100-21-000011,pd
2021-02-25,1568162,"American Finance Trust, Inc",10-K,2021-02-25,0001568162-21-000007,afino
2021-02-24,1569187,"Armada Hoffler Properties, Inc.",10-K,2021-02-24,0001569187-21-000013,ahh-pa
2021-03-17,1569414,WFRBS COMMERCIAL MORTGAGE TRUST 2013-C12,10-K,2021-03-17,0001056404-21-002800,
2021-03-19,1569455,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C10,10-K,2021-03-19,0001056404-21-002933,
2021-03-02,1569994,"Waterstone Financial, Inc.",10-K,2021-03-02,0001569994-21-000008,wsbf
2021-03-30,1570440,Sequoia Mortgage Trust 2013-4,10-K,2021-03-30,0001564590-21-016683,
2021-03-25,1570562,"Evolus, Inc.",10-K,2021-03-25,0001570562-21-000093,eols
2021-02-16,1570585,Liberty Global plc,10-K,2021-02-16,0001570585-21-000025,lbtyk
2021-03-15,1570827,"Victory Capital Holdings, Inc.",10-K,2021-03-15,0001564590-21-013018,vctr
2021-03-26,1571123,Science Applications International Corp,10-K,2021-03-26,0001571123-21-000015,saic
2021-03-12,1571236,COMM 2013-CCRE7 Mortgage Trust,10-K,2021-03-12,0001056404-21-002507,
2021-03-29,1571237,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C9,10-K,2021-03-29,0001056404-21-003383,
2021-03-19,1571238,UBS-Barclays Commercial Mortgage Trust 2013-C6,10-K,2021-03-19,0001387131-21-003702,
2021-02-19,1571283,"Rexford Industrial Realty, Inc.",10-K,2021-02-19,0001571283-21-000010,rexr-pc
2021-03-08,1571329,Capitala Finance Corp.,10-K,2021-03-08,0001104659-21-033302,cptal
2021-02-24,1571371,"Summit Materials, LLC",10-K,2021-02-24,0001628280-21-003021,
2021-03-31,1571398,"Sunnyside Bancorp, Inc.",10-K,2021-03-31,0001493152-21-007263,snny
2021-02-23,1571498,"Epizyme, Inc.",10-K,2021-02-23,0001564590-21-007292,epzm
2021-03-12,1571776,Cherry Hill Mortgage Investment Corp,10-K,2021-03-12,0001140361-21-008318,chmi-pa
2021-01-07,1571804,GREEN VISION BIOTECHNOLOGY CORP.,10-K,2021-01-07,0001640334-21-000040,gvbt
2021-03-30,1571934,"Synaptogenix, Inc.",10-K,2021-03-30,0001104659-21-043923,snpxd
2021-02-04,1571949,"Intercontinental Exchange, Inc.",10-K,2021-02-04,0001571949-21-000003,ice
2021-03-26,1571996,Dell Technologies Inc.,10-K,2021-03-26,0001571996-21-000007,dell
2021-03-19,1572334,Virginia National Bankshares Corp,10-K,2021-03-19,0001564590-21-014343,vabk
2021-03-16,1572493,WFRBS Commercial Mortgage Trust 2013-C13,10-K,2021-03-16,0001056404-21-002763,
2021-02-25,1572694,"Goldman Sachs BDC, Inc.",10-K,2021-02-25,0001564590-21-008932,gsbd
2021-03-31,1572702,"Atlas Growth Partners, L.P.",10-K,2021-03-31,0001564590-21-017014,
2021-02-24,1572910,PHILLIPS 66 PARTNERS LP,10-K,2021-02-24,0001572910-21-000010,psxp
2021-03-30,1572987,SLM Student Loan Trust 2013-2,10-K,2021-03-30,0001140361-21-010761,
2021-03-01,1573221,"TheRealReal, Inc.",10-K,2021-03-01,0001564590-21-009884,real
2021-03-31,1573279,TE Funding LLC,10-K,2021-03-31,0001578443-21-000005,
2021-03-31,1573334,CEI Funding LLC,10-K,2021-03-31,0001578443-21-000005,
2021-03-31,1573352,OE Funding LLC,10-K,2021-03-31,0001578443-21-000005,
2021-02-19,1573516,Murphy USA Inc.,10-K,2021-02-19,0001573516-21-000017,musa
2021-03-29,1573946,Citigroup Commercial Mortgage Trust 2013-GCJ11,10-K,2021-03-29,0001564590-21-015986,
2021-03-05,1574085,Braemar Hotels & Resorts Inc.,10-K,2021-03-05,0001574085-21-000029,bhr-pd
2021-03-10,1574197,"Five Point Holdings, LLC",10-K,2021-03-10,0001574197-21-000007,fph
2021-03-19,1574219,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-LC11,10-K,2021-03-19,0001056404-21-002986,
2021-03-23,1574235,"Pulmatrix, Inc.",10-K,2021-03-23,0001493152-21-006602,pulm
2021-02-22,1574291,CC Holdings GS V LLC,10-K,2021-02-22,0001574291-21-000007,
2021-02-26,1574540,Physicians Realty Trust,10-K,2021-02-26,0001574540-21-000038,doc
2021-03-30,1574593,Sequoia Mortgage Trust 2013-6,10-K,2021-03-30,0001564590-21-016691,
2021-02-11,1574596,New Home Co Inc.,10-K,2021-02-11,0001437749-21-002617,nwhm
2021-03-30,1575048,"ATEL 16, LLC",10-K,2021-03-30,0001558370-21-003667,
2021-03-16,1575051,Ciner Resources LP,10-K,2021-03-16,0001628280-21-004786,cinr
2021-03-30,1575098,SLM Student Loan Trust 2013-3,10-K,2021-03-30,0001140361-21-010762,
2021-03-30,1575142,"BIOADAPTIVES, INC.",10-K,2021-03-30,0001640334-21-000706,bdpt
2021-03-12,1575190,GS Mortgage Securities Trust 2013-GCJ12,10-K,2021-03-12,0001056404-21-002566,
2021-03-25,1575311,Brookfield DTLA Fund Office Trust Investor Inc.,10-K,2021-03-25,0001575311-21-000004,dtla-p
2021-03-31,1575434,"Vericity, Inc.",10-K,2021-03-31,0001564590-21-017062,very
2021-02-25,1575515,"Sprouts Farmers Market, Inc.",10-K,2021-02-25,0001564590-21-008832,sfm
2021-03-18,1575686,COMM 2013-CCRE8 Mortgage Trust,10-K,2021-03-18,0001020242-21-000073,
2021-03-24,1575793,Energous Corp,10-K,2021-03-24,0001564590-21-015121,watt
2021-03-01,1575828,FRANK'S INTERNATIONAL N.V.,10-K,2021-03-01,0001575828-21-000009,fi
2021-03-16,1575858,PureBase Corp,10-K,2021-03-16,0001493152-21-006086,pubc
2021-02-19,1575965,"Gaming & Leisure Properties, Inc.",10-K,2021-02-19,0001575965-21-000008,glpi
2021-02-23,1576018,Third Point Reinsurance Ltd.,10-K,2021-02-23,0001576018-21-000026,sspcf
2021-03-16,1576047,WFRBS Commercial Mortgage Trust 2013-C14,10-K,2021-03-16,0001056404-21-002797,
2021-03-10,1576169,"Benefitfocus, Inc.",10-K,2021-03-10,0001564590-21-011839,bnft
2021-02-25,1576263,"Mirati Therapeutics, Inc.",10-K,2021-02-25,0001628280-21-003315,mrtx
2021-02-25,1576280,"Guardant Health, Inc.",10-K,2021-02-25,0001576280-21-000031,gh
2021-02-26,1576427,Criteo S.A.,10-K,2021-02-26,0001576427-21-000008,crto
2021-03-30,1576709,Sequoia Mortgage Trust 2013-7,10-K,2021-03-30,0001564590-21-016703,
2021-02-05,1576940,"Century Communities, Inc.",10-K,2021-02-05,0001576940-21-000009,ccs
2021-03-08,1577134,"Terra Income Fund 6, Inc.",10-K,2021-03-08,0001577134-21-000007,tfsa
2021-02-24,1577230,"Retail Opportunity Investments Partnership, LP",10-K,2021-02-24,0001407623-21-000031,
2021-03-30,1577310,Sequoia Mortgage Trust 2013-8,10-K,2021-03-30,0001564590-21-016700,
2021-03-30,1577311,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C10,10-K,2021-03-30,0001056404-21-003413,
2021-02-26,1577368,"QTS Realty Trust, Inc.",10-K,2021-02-26,0001628280-21-003456,qts-pa
2021-03-31,1577445,ScoutCam Inc.,10-K,2021-03-31,0001493152-21-007463,sctc
2021-03-15,1577545,JPMBB Commercial Mortgage Securities Trust 2013-C12,10-K,2021-03-15,0001056404-21-002571,
2021-02-26,1577670,Ladder Capital Corp,10-K,2021-02-26,0001577670-21-000009,ladr
2021-02-12,1577966,"Corporate Office Properties, L.P.",10-K,2021-02-12,0000860546-21-000010,
2021-03-25,1578422,GS Mortgage Securities Trust 2013-GC13,10-K,2021-03-25,0000894189-21-001741,
2021-03-16,1578423,WFRBS Commercial Mortgage Trust 2013-C15,10-K,2021-03-16,0001056404-21-002774,
2021-03-31,1578443,FirstEnergy Ohio PIRB Special Purpose Trust 2013,10-K,2021-03-31,0001578443-21-000005,
2021-03-17,1578533,COMM 2013-CCRE9 Mortgage Trust,10-K,2021-03-17,0001020242-21-000061,
2021-03-01,1578732,"Marcus & Millichap, Inc.",10-K,2021-03-01,0001193125-21-062693,mmi
2021-02-26,1578735,National General Holdings Corp.,10-K,2021-02-26,0001578735-21-000032,nttnp
2021-02-23,1579214,"Emerald Holding, Inc.",10-K,2021-02-23,0001564590-21-007275,eex
2021-02-16,1579241,Allegion plc,10-K,2021-02-16,0001579241-21-000020,alle
2021-03-15,1579298,"Burlington Stores, Inc.",10-K,2021-03-15,0001564590-21-013162,burl
2021-03-18,1579306,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C13,10-K,2021-03-18,0001056404-21-002874,
2021-03-01,1579428,"Axsome Therapeutics, Inc.",10-K,2021-03-01,0001564590-21-009924,axsm
2021-02-26,1579684,"Gannett Co., Inc.",10-K,2021-02-26,0001579684-21-000009,nwdvw
2021-03-24,1579733,"Vital Farms, Inc.",10-K,2021-03-24,0001564590-21-014969,vitl
2021-03-18,1579823,"NewAge, Inc.",10-K,2021-03-18,0001493152-21-006345,nbev
2021-02-26,1579877,OUTFRONT Media Inc.,10-K,2021-02-26,0001579877-21-000034,out
2021-03-12,1579910,Resonant Inc,10-K,2021-03-12,0001579910-21-000005,resn
2021-03-11,1580013,Wells Fargo Commercial Mortgage Trust 2013-LC12,10-K,2021-03-11,0001056404-21-002436,
2021-03-18,1580063,"PROGENITY, INC.",10-K,2021-03-18,0001564590-21-014182,prog
2021-02-25,1580156,Houghton Mifflin Harcourt Co,10-K,2021-02-25,0001564590-21-008418,hmhc
2021-03-03,1580345,TriplePoint Venture Growth BDC Corp.,10-K,2021-03-03,0001580345-21-000004,tpvy
2021-03-26,1580490,I-ON Digital Corp.,10-K,2021-03-26,0001140361-21-010077,ioni
2021-02-24,1580608,Santander Consumer USA Holdings Inc.,10-K,2021-02-24,0001580608-21-000020,sc
2021-02-25,1580670,"LGI Homes, Inc.",10-K,2021-02-25,0001580670-21-000020,lgih
2021-03-08,1580808,"A10 Networks, Inc.",10-K,2021-03-08,0001580808-21-000043,aten
2021-03-03,1580864,"Vroom, Inc.",10-K,2021-03-03,0001564590-21-010584,vrm
2021-03-15,1580891,COMM 2013-CCRE10 Mortgage Trust,10-K,2021-03-15,0001056404-21-002648,
2021-02-24,1580905,"Installed Building Products, Inc.",10-K,2021-02-24,0001628280-21-003085,ibp
2021-02-11,1581068,Brixmor Property Group Inc.,10-K,2021-02-11,0001581068-21-000012,brx
2021-02-25,1581091,"RE/MAX Holdings, Inc.",10-K,2021-02-25,0001558370-21-001856,rmax
2021-02-25,1581164,"Extended Stay America, Inc.",10-K,2021-02-25,0001628280-21-003326,stay
2021-01-29,1581374,Scotiabank Covered Bond Guarantor Limited Partnership,10-K,2021-01-29,0001140361-21-002628,
2021-03-12,1581552,"Energy 11, L.P.",10-K,2021-03-12,0001185185-21-000317,
2021-03-22,1581653,GS Mortgage Securities Trust 2013-GCJ14,10-K,2021-03-22,0001056404-21-003026,
2021-02-18,1581776,"Mid-America Apartments, L.P.",10-K,2021-02-18,0001564590-21-006666,
2021-03-19,1581874,"Terra Secured Income Fund 5, LLC",10-K,2021-03-19,0001581874-21-000005,
2021-03-01,1581990,PLAINS GP HOLDINGS LP,10-K,2021-03-01,0001581990-21-000007,pagp
2021-03-19,1582037,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C11,10-K,2021-03-19,0001056404-21-002990,
2021-03-30,1582081,SLM Student Loan Trust 2013-4,10-K,2021-03-30,0001140361-21-010763,
2021-01-15,1582249,Rasna Therapeutics Inc.,10-K,2021-01-15,0001213900-21-002479,rasp
2021-03-01,1582313,Xenon Pharmaceuticals Inc.,10-K,2021-03-01,0001564590-21-009905,xene
2021-03-29,1582554,"Matinas BioPharma Holdings, Inc.",10-K,2021-03-29,0001493152-21-006979,mtnb
2021-02-18,1582568,PBF Logistics LP,10-K,2021-02-18,0001582568-21-000014,pbfx
2021-03-08,1582605,JPMBB Commercial Mortgage Securities Trust 2013-C14,10-K,2021-03-08,0001056404-21-002396,
2021-02-25,1582982,"MTBC, Inc.",10-K,2021-02-25,0001493152-21-004837,mtbcp
2021-03-30,1583077,"Hospitality Investors Trust, Inc.",10-K,2021-03-30,0001437749-21-007683,hpitq
2021-02-26,1583107,"Theravance Biopharma, Inc.",10-K,2021-02-26,0001558370-21-002006,tbph
2021-03-31,1583648,"PIERIS PHARMACEUTICALS, INC.",10-K,2021-03-31,0001583648-21-000005,pirs
2021-03-31,1583771,"Hepion Pharmaceuticals, Inc.",10-K,2021-03-31,0001558370-21-003836,ctrvw
2021-02-09,1584207,"OneMain Holdings, Inc.",10-K,2021-02-09,0001584207-21-000006,omf
2021-03-19,1584492,COMM 2013-LC13 Mortgage Trust,10-K,2021-03-19,0001020242-21-000083,
2021-03-16,1584549,"Village Farms International, Inc.",10-K,2021-03-16,0001564590-21-013320,vff
2021-03-30,1584747,SLM Student Loan Trust 2013-5,10-K,2021-03-30,0001140361-21-010764,
2021-03-30,1584751,Talis Biomedical Corp,10-K,2021-03-30,0001564590-21-016739,tlis
2021-03-29,1584831,OXBRIDGE RE HOLDINGS Ltd,10-K,2021-03-29,0001654954-21-003408,oxbrw
2021-03-17,1585067,WFRBS Commercial Mortgage Trust 2013-C16,10-K,2021-03-17,0001056404-21-002807,
2021-03-26,1585101,"HINES GLOBAL INCOME TRUST, INC.",10-K,2021-03-26,0001585101-21-000014,
2021-03-12,1585219,"Steadfast Apartment REIT, Inc.",10-K,2021-03-12,0001585219-21-000024,stfr
2021-03-01,1585364,PERRIGO Co plc,10-K,2021-03-01,0001585364-21-000012,prgo
2021-03-26,1585389,"SmartStop Self Storage REIT, Inc.",10-K,2021-03-26,0001564590-21-015769,stsff
2021-03-18,1585521,"Zoom Video Communications, Inc.",10-K,2021-03-18,0001585521-21-000048,zm
2021-03-11,1585583,"Del Taco Restaurants, Inc.",10-K,2021-03-11,0001585583-21-000009,taco
2021-03-31,1585608,"Jaguar Health, Inc.",10-K,2021-03-31,0001558370-21-003811,jagx
2021-03-29,1585673,Citigroup Commercial Mortgage Trust 2013-GC15,10-K,2021-03-29,0001564590-21-015987,
2021-02-17,1585689,Hilton Worldwide Holdings Inc.,10-K,2021-02-17,0001585689-21-000016,hlt
2021-03-22,1586454,Prime Meridian Holding Co,10-K,2021-03-22,0001437749-21-006676,pmhg
2021-03-12,1586495,Blow & Drive Interlock Corp,10-K,2021-03-12,0001683168-21-000913,bdic
2021-03-30,1586554,Target Group Inc.,10-K,2021-03-30,0001104659-21-043971,cbdy
2021-03-19,1586883,COMM 2013-CCRE11 Mortgage Trust,10-K,2021-03-19,0001020242-21-000081,
2021-03-11,1587221,Zosano Pharma Corp,10-K,2021-03-11,0001587221-21-000007,zsan
2021-03-23,1587234,GS Mortgage Securities Trust 2013-GCJ16,10-K,2021-03-23,0001387131-21-003776,
2021-03-23,1587246,"Cypress Environmental Partners, L.P.",10-K,2021-03-23,0001387131-21-003780,celp
2021-03-30,1587497,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C12,10-K,2021-03-30,0001056404-21-003471,
2021-02-10,1587523,Knowles Corp,10-K,2021-02-10,0001587523-21-000012,kn
2021-03-26,1587650,Appalachian Consumer Rate Relief Funding LLC,10-K,2021-03-26,0001587650-21-000010,
2021-02-26,1587732,"ONE Gas, Inc.",10-K,2021-02-26,0001587732-21-000030,ogs
2021-03-17,1587980,WFRBS Commercial Mortgage Trust 2013-C17,10-K,2021-03-17,0001056404-21-002803,
2021-03-19,1587981,COMM 2013-CCRE12 Mortgage Trust,10-K,2021-03-19,0001056404-21-002996,
2021-03-29,1587987,Newtek Business Services Corp.,10-K,2021-03-29,0001587987-21-000047,newtz
2021-03-24,1588014,"ADM ENDEAVORS, INC.",10-K,2021-03-24,0001493152-21-006734,admq
2021-03-12,1588251,JPMBB Commercial Mortgage Securities Trust 2013-C15,10-K,2021-03-12,0001056404-21-002560,
2021-03-31,1588272,"NexPoint Capital, Inc.",10-K,2021-03-31,0001193125-21-102558,
2021-03-05,1588489,Grayscale Bitcoin Trust (BTC),10-K,2021-03-05,0001564590-21-011121,btc
2021-02-26,1588972,"Recro Pharma, Inc.",10-K,2021-02-26,0001564590-21-009198,reph
2021-03-30,1589224,SLM Student Loan Trust 2013-6,10-K,2021-03-30,0001140361-21-010765,
2021-02-04,1589361,Banner Energy Services Corp.,10-K,2021-02-04,0001493152-21-002601,banm
2021-03-15,1589802,WFRBS Commercial Mortgage Trust 2013-UBS1,10-K,2021-03-15,0001056404-21-002640,
2021-03-19,1589803,WFRBS Commercial Mortgage Trust 2013-C18,10-K,2021-03-19,0001056404-21-002994,
2021-03-19,1589804,COMM 2013-CCRE13 Mortgage Trust,10-K,2021-03-19,0001020242-21-000079,
2021-03-29,1590058,Citigroup Commercial Mortgage Trust 2013-GC17,10-K,2021-03-29,0001564590-21-015990,
2021-03-24,1590231,J.P. Morgan Chase Commercial Mortgage Securities Trust 2013-C16,10-K,2021-03-24,0001056404-21-003064,
2021-02-26,1590364,Fortress Transportation & Infrastructure Investors LLC,10-K,2021-02-26,0001590364-21-000002,ftai-pc
2021-03-23,1590418,FOCUS UNIVERSAL INC.,10-K,2021-03-23,0001683168-21-001026,fcuv
2021-03-24,1590496,Aerkomm Inc.,10-K,2021-03-24,0001213900-21-017392,akom
2021-03-01,1590560,uniQure N.V.,10-K,2021-03-01,0001558370-21-002186,qure
2021-02-26,1590584,Civeo Corp,10-K,2021-02-26,0001590584-21-000037,cveo
2021-02-25,1590714,Element Solutions Inc,10-K,2021-02-25,0001590714-21-000021,esi
2021-03-11,1590715,American Resources Corp,10-K,2021-03-11,0001477932-21-001372,arecw
2021-02-10,1590717,"CareTrust REIT, Inc.",10-K,2021-02-10,0001628280-21-001797,ctre
2021-03-26,1590750,"Viridian Therapeutics, Inc.\DE",10-K,2021-03-26,0001590750-21-000029,vrdn
2021-03-29,1590757,Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13,10-K,2021-03-29,0001056404-21-003395,
2021-03-11,1590799,Riverview Financial Corp,10-K,2021-03-11,0001193125-21-077350,rive
2021-03-01,1590877,REGENXBIO Inc.,10-K,2021-03-01,0001564590-21-009855,rgnx
2021-03-01,1590895,"Caesars Entertainment, Inc.",10-K,2021-03-01,0001590895-21-000085,czr
2021-02-18,1590955,"Paycom Software, Inc.",10-K,2021-02-18,0001564590-21-006660,payc
2021-03-25,1591165,"H-CYTE, INC.",10-K,2021-03-25,0001493152-21-006836,hcyt
2021-03-10,1591587,"AssetMark Financial Holdings, Inc.",10-K,2021-03-10,0001564590-21-012080,amk
2021-03-19,1591670,Farmland Partners Inc.,10-K,2021-03-19,0001558370-21-003254,fpi-pb
2021-02-24,1591763,"Enable Midstream Partners, LP",10-K,2021-02-24,0001591763-21-000005,enbl
2021-03-18,1591890,"FG Financial Group, Inc.",10-K,2021-03-18,0001493152-21-006325,fgfpp
2021-03-31,1591913,"Innovative Payment Solutions, Inc.",10-K,2021-03-31,0001213900-21-019152,ipsi
2021-02-17,1592000,"EnLink Midstream, LLC",10-K,2021-02-17,0001592000-21-000010,enlc
2021-03-15,1592016,"AgroFresh Solutions, Inc.",10-K,2021-03-15,0001592016-21-000015,agfs
2021-02-25,1592057,"Enviva Partners, LP",10-K,2021-02-25,0001592057-21-000006,eva
2021-03-12,1592058,Party City Holdco Inc.,10-K,2021-03-12,0001564590-21-012608,prty
2021-02-25,1592386,"Virtu Financial, Inc.",10-K,2021-02-25,0001592386-21-000005,virt
2021-03-31,1592603,"Gulf West Security Network, Inc.",10-K,2021-03-31,0001477932-21-001860,gwsn
2021-02-26,1593034,Endo International plc,10-K,2021-02-26,0001593034-21-000012,endp
2021-03-08,1593195,Tribune Publishing Co,10-K,2021-03-08,0001593195-21-000020,tpco
2021-03-22,1593204,"Huaizhong Health Group, Inc.",10-K,2021-03-22,0001640334-21-000625,adad
2021-02-25,1593222,"City Office REIT, Inc.",10-K,2021-02-25,0001193125-21-055665,cio-pa
2021-03-12,1593269,JPMBB Commercial Mortgage Securities Trust 2013-C17,10-K,2021-03-12,0001056404-21-002505,
